TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US1501,"Congressional District 1 (118th Congress), Hawaii",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,5001800US1501,"Congressional District 1 (118th Congress), Hawaii",0.5,,,,,
DP02,5001800US1501,"Congressional District 1 (118th Congress), Hawaii",0.8,HOUSEHOLDS BY TYPE,,,,
DP02,5001800US1501,"Congressional District 1 (118th Congress), Hawaii",1,Total households,"252,910","+/-3,517","252,910",(X)
DP02,5001800US1501,"Congressional District 1 (118th Congress), Hawaii",2,Married-couple household,"125,729","+/-4,669",49.7,+/-1.7
DP02,5001800US1501,"Congressional District 1 (118th Congress), Hawaii",3,With children of the householder under 18 years,"46,988","+/-2,920",18.6,+/-1.1
DP02,5001800US1501,"Congressional District 1 (118th Congress), Hawaii",4,Cohabiting couple household,"16,724","+/-2,202",6.6,+/-0.9
DP02,5001800US1501,"Congressional District 1 (118th Congress), Hawaii",5,With children of the householder under 18 years,"3,622",+/-939,1.4,+/-0.4
DP02,5001800US1501,"Congressional District 1 (118th Congress), Hawaii",6,"Male householder, no spouse/partner present","47,144","+/-2,985",18.6,+/-1.2
DP02,5001800US1501,"Congressional District 1 (118th Congress), Hawaii",7,With children of the householder under 18 years,"2,481",+/-717,1.0,+/-0.3
DP02,5001800US1501,"Congressional District 1 (118th Congress), Hawaii",8,Householder living alone,"33,489","+/-2,445",13.2,+/-1.0
DP02,5001800US1501,"Congressional District 1 (118th Congress), Hawaii",9,65 years and over,"9,556","+/-1,453",3.8,+/-0.6
DP02,5001800US1501,"Congressional District 1 (118th Congress), Hawaii",10,"Female householder, no spouse/partner present","63,313","+/-3,371",25.0,+/-1.2
DP02,5001800US1501,"Congressional District 1 (118th Congress), Hawaii",11,With children of the householder under 18 years,"7,454","+/-1,607",2.9,+/-0.6
DP02,5001800US1501,"Congressional District 1 (118th Congress), Hawaii",12,Householder living alone,"34,130","+/-3,023",13.5,+/-1.1
DP02,5001800US1501,"Congressional District 1 (118th Congress), Hawaii",13,65 years and over,"18,173","+/-1,882",7.2,+/-0.7
DP02,5001800US1501,"Congressional District 1 (118th Congress), Hawaii",13.3,,,,,
DP02,5001800US1501,"Congressional District 1 (118th Congress), Hawaii",14,Households with one or more people under 18 years,"73,662","+/-3,507",29.1,+/-1.3
