TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",0,SELECTED HOUSING CHARACTERISTICS,,,,
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",0.5,,,,,
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",0.8,HOUSING OCCUPANCY,,,,
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",1,Total housing units,"353,329","+/-1,252","353,329",(X)
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",2,Occupied housing units,"322,535","+/-3,014",91.3,+/-0.9
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",3,Vacant housing units,"30,794","+/-3,109",8.7,+/-0.9
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",3.3,,,,,
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",4,Homeowner vacancy rate,0.9,+/-0.3,(X),(X)
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",5,Rental vacancy rate,5.0,+/-1.6,(X),(X)
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",5.3,,,,,
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",5.5,UNITS IN STRUCTURE,,,,
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",6,Total housing units,"353,329","+/-1,252","353,329",(X)
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",7,"1-unit, detached","251,593","+/-3,838",71.2,+/-1.1
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",8,"1-unit, attached","17,662","+/-2,116",5.0,+/-0.6
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",9,2 units,"8,065","+/-1,573",2.3,+/-0.4
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",10,3 or 4 units,"12,610","+/-1,986",3.6,+/-0.6
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",11,5 to 9 units,"13,042","+/-1,912",3.7,+/-0.5
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",12,10 to 19 units,"15,597","+/-2,264",4.4,+/-0.6
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",13,20 or more units,"21,746","+/-2,119",6.2,+/-0.6
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",14,Mobile home,"12,747","+/-1,659",3.6,+/-0.5
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",15,"Boat, RV, van, etc.",267,+/-214,0.1,+/-0.1
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",15.3,,,,,
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",15.5,YEAR STRUCTURE BUILT,,,,
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",16,Total housing units,"353,329","+/-1,252","353,329",(X)
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",17,Built 2020 or later,"1,842",+/-586,0.5,+/-0.2
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",18,Built 2010 to 2019,"31,505","+/-2,691",8.9,+/-0.8
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",19,Built 2000 to 2009,"40,076","+/-2,951",11.3,+/-0.8
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",20,Built 1990 to 1999,"34,231","+/-2,731",9.7,+/-0.8
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",21,Built 1980 to 1989,"25,998","+/-2,345",7.4,+/-0.7
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",22,Built 1970 to 1979,"54,852","+/-3,082",15.5,+/-0.9
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",23,Built 1960 to 1969,"35,291","+/-2,301",10.0,+/-0.7
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",24,Built 1950 to 1959,"30,635","+/-2,310",8.7,+/-0.7
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",25,Built 1940 to 1949,"15,331","+/-1,613",4.3,+/-0.5
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",26,Built 1939 or earlier,"83,568","+/-3,451",23.7,+/-1.0
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",26.3,,,,,
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",26.5,ROOMS,,,,
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",27,Total housing units,"353,329","+/-1,252","353,329",(X)
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",28,1 room,"5,809","+/-1,293",1.6,+/-0.4
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",29,2 rooms,"7,579","+/-1,390",2.1,+/-0.4
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",30,3 rooms,"27,400","+/-2,489",7.8,+/-0.7
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",31,4 rooms,"51,148","+/-3,547",14.5,+/-1.0
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",32,5 rooms,"55,989","+/-3,571",15.8,+/-1.0
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",33,6 rooms,"57,959","+/-3,613",16.4,+/-1.0
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",34,7 rooms,"44,838","+/-2,894",12.7,+/-0.8
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",35,8 rooms,"37,495","+/-2,781",10.6,+/-0.8
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",36,9 rooms or more,"65,112","+/-3,731",18.4,+/-1.1
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",37,Median rooms,6.0,+/-0.1,(X),(X)
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",37.3,,,,,
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",37.5,BEDROOMS,,,,
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",38,Total housing units,"353,329","+/-1,252","353,329",(X)
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",39,No bedroom,"7,023","+/-1,510",2.0,+/-0.4
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",40,1 bedroom,"31,828","+/-2,869",9.0,+/-0.8
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",41,2 bedrooms,"97,086","+/-3,949",27.5,+/-1.1
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",42,3 bedrooms,"130,933","+/-4,794",37.1,+/-1.3
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",43,4 bedrooms,"64,028","+/-3,470",18.1,+/-1.0
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",44,5 or more bedrooms,"22,431","+/-2,432",6.3,+/-0.7
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",44.3,,,,,
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",44.5,HOUSING TENURE,,,,
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",45,Occupied housing units,"322,535","+/-3,014","322,535",(X)
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",46,Owner-occupied,"230,202","+/-4,024",71.4,+/-1.1
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",47,Renter-occupied,"92,333","+/-3,886",28.6,+/-1.1
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",47.3,,,,,
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",48,Average household size of owner-occupied unit,2.54,+/-0.03,(X),(X)
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",49,Average household size of renter-occupied unit,2.02,+/-0.07,(X),(X)
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",49.3,,,,,
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",49.5,YEAR HOUSEHOLDER MOVED INTO UNIT,,,,
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",50,Occupied housing units,"322,535","+/-3,014","322,535",(X)
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",51,Moved in 2019 or later,"83,506","+/-4,015",25.9,+/-1.2
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",52,Moved in 2015 to 2018,"67,167","+/-4,138",20.8,+/-1.3
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",53,Moved in 2010 to 2014,"42,492","+/-3,021",13.2,+/-0.9
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",54,Moved in 2000 to 2009,"58,850","+/-3,184",18.2,+/-1.0
DP04,5001800US1901,"Congressional District 1 (118th Congress), Iowa",55,Moved in 1990 to 1999,"33,392","+/-2,596",10.4,+/-0.8
