TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",0.5,,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",0.8,HOUSEHOLDS BY TYPE,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",1,Total households,"271,311","+/-3,313","271,311",(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",2,Married-couple household,"129,937","+/-4,657",47.9,+/-1.6
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",3,With children of the householder under 18 years,"54,040","+/-3,998",19.9,+/-1.5
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",4,Cohabiting couple household,"23,138","+/-2,256",8.5,+/-0.8
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",5,With children of the householder under 18 years,"6,858","+/-1,234",2.5,+/-0.5
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",6,"Male householder, no spouse/partner present","55,561","+/-3,070",20.5,+/-1.1
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",7,With children of the householder under 18 years,"4,229",+/-926,1.6,+/-0.3
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",8,Householder living alone,"40,000","+/-2,878",14.7,+/-1.0
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",9,65 years and over,"11,092","+/-1,432",4.1,+/-0.5
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",10,"Female householder, no spouse/partner present","62,675","+/-3,487",23.1,+/-1.2
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",11,With children of the householder under 18 years,"11,610","+/-1,881",4.3,+/-0.7
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",12,Householder living alone,"37,681","+/-3,084",13.9,+/-1.1
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",13,65 years and over,"12,626","+/-1,365",4.7,+/-0.5
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",13.3,,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",14,Households with one or more people under 18 years,"86,062","+/-3,998",31.7,+/-1.5
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",15,Households with one or more people 65 years and over,"70,124","+/-2,087",25.8,+/-0.8
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",15.3,,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",16,Average household size,2.61,+/-0.03,(X),(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",17,Average family size,3.25,+/-0.06,(X),(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",17.3,,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",17.5,RELATIONSHIP,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",18,Population in households,"706,833",*****,"706,833",(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",19,Householder,"271,311","+/-3,313",38.4,+/-0.5
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",20,Spouse,"129,646","+/-4,674",18.3,+/-0.7
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",21,Unmarried partner,"23,421","+/-2,252",3.3,+/-0.3
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",22,Child,"210,951","+/-5,828",29.8,+/-0.8
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",23,Other relatives,"47,718","+/-4,631",6.8,+/-0.7
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",24,Other nonrelatives,"23,786","+/-3,122",3.4,+/-0.4
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",24.3,,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",24.5,MARITAL STATUS,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",25,Males 15 years and over,"305,268","+/-2,069","305,268",(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",26,Never married,"115,322","+/-3,941",37.8,+/-1.2
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",27,"Now married, except separated","145,903","+/-5,314",47.8,+/-1.7
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",28,Separated,"4,936","+/-1,099",1.6,+/-0.4
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",29,Widowed,"6,456","+/-1,111",2.1,+/-0.4
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",30,Divorced,"32,651","+/-3,487",10.7,+/-1.1
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",30.3,,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",31,Females 15 years and over,"276,629","+/-1,709","276,629",(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",32,Never married,"80,287","+/-3,971",29.0,+/-1.4
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",33,"Now married, except separated","139,244","+/-4,916",50.3,+/-1.8
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",34,Separated,"5,635","+/-1,275",2.0,+/-0.5
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",35,Widowed,"18,136","+/-1,917",6.6,+/-0.7
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",36,Divorced,"33,327","+/-2,913",12.0,+/-1.0
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",36.3,,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",36.5,FERTILITY,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",37,Number of women 15 to 50 years old who had a birth in the past 12 months,"8,677","+/-1,586","8,677",(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",38,"Unmarried women (widowed, divorced, and never married)","2,261",+/-780,26.1,+/-7.5
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",39,"Per 1,000 unmarried women",26,+/-9,(X),(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",40,"Per 1,000 women 15 to 50 years old",52,+/-9,(X),(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",41,"Per 1,000 women 15 to 19 years old",6,+/-6,(X),(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",42,"Per 1,000 women 20 to 34 years old",95,+/-19,(X),(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",43,"Per 1,000 women 35 to 50 years old",22,+/-9,(X),(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",43.3,,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",43.5,GRANDPARENTS,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",44,Number of grandparents living with own grandchildren under 18 years,"17,298","+/-2,462","17,298",(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",45,Grandparents responsible for grandchildren,"5,986","+/-1,370",34.6,+/-6.4
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",45.9,Years responsible for grandchildren,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",46,Less than 1 year,930,+/-447,5.4,+/-2.5
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",47,1 or 2 years,644,+/-381,3.7,+/-2.3
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",48,3 or 4 years,"1,186",+/-612,6.9,+/-3.6
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",49,5 or more years,"3,226","+/-1,037",18.6,+/-4.8
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",49.3,,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",50,Number of grandparents responsible for own grandchildren under 18 years,"5,986","+/-1,370","5,986",(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",51,Who are female,"3,915","+/-1,047",65.4,+/-6.4
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",52,Who are married,"4,030","+/-1,147",67.3,+/-11.3
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",52.3,,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",52.5,SCHOOL ENROLLMENT,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",53,Population 3 years and over enrolled in school,"174,378","+/-4,269","174,378",(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",54,"Nursery school, preschool","10,075","+/-1,701",5.8,+/-0.9
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",55,Kindergarten,"8,951","+/-1,492",5.1,+/-0.9
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",56,Elementary school (grades 1-8),"79,814","+/-2,521",45.8,+/-1.7
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",57,High school (grades 9-12),"37,641","+/-2,469",21.6,+/-1.3
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",58,College or graduate school,"37,897","+/-3,047",21.7,+/-1.4
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",58.3,,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",58.5,EDUCATIONAL ATTAINMENT,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",59,Population 25 years and over,"485,779","+/-2,439","485,779",(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",60,Less than 9th grade,"10,548","+/-1,929",2.2,+/-0.4
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",61,"9th to 12th grade, no diploma","21,942","+/-2,119",4.5,+/-0.4
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",62,High school graduate (includes equivalency),"135,473","+/-6,164",27.9,+/-1.3
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",63,"Some college, no degree","118,250","+/-6,153",24.3,+/-1.3
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",64,Associate's degree,"40,276","+/-3,063",8.3,+/-0.6
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",65,Bachelor's degree,"101,422","+/-5,224",20.9,+/-1.1
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",66,Graduate or professional degree,"57,868","+/-3,800",11.9,+/-0.8
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",66.3,,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",67,High school graduate or higher,"453,289","+/-3,305",93.3,+/-0.6
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",68,Bachelor's degree or higher,"159,290","+/-6,063",32.8,+/-1.2
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",68.3,,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",68.5,VETERAN STATUS,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",69,Civilian population 18 years and over,"528,863","+/-2,236","528,863",(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",70,Civilian veterans,"58,431","+/-3,546",11.0,+/-0.7
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",70.3,,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",70.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",71,Total Civilian Noninstitutionalized Population,"702,154","+/-2,286","702,154",(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",72,With a disability,"92,390","+/-4,793",13.2,+/-0.7
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",72.3,,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",73,Under 18 years,"179,031",+/-700,"179,031",(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",74,With a disability,"8,462","+/-1,979",4.7,+/-1.1
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",74.3,,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",75,18 to 64 years,"426,035","+/-2,417","426,035",(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",76,With a disability,"52,022","+/-3,773",12.2,+/-0.9
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",76.3,,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",77,65 years and over,"97,088","+/-1,411","97,088",(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",78,With a disability,"31,906","+/-2,495",32.9,+/-2.6
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",78.3,,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",78.5,RESIDENCE 1 YEAR AGO,,,,
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",79,Population 1 year and over,"723,949","+/-1,517","723,949",(X)
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",80,Same house,"625,088","+/-8,315",86.3,+/-1.1
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",81,Different house (in the U.S. or abroad),"98,861","+/-8,072",13.7,+/-1.1
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",82,Different house in the U.S.,"94,989","+/-7,733",13.1,+/-1.1
DP02,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",83,Same county,"50,681","+/-5,927",7.0,+/-0.8
