TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",0.5,,,,,
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",0.8,HOUSEHOLDS BY TYPE,,,,
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",1,Total households,"270,163","+/-3,018","270,163",(X)
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",2,Married-couple household,"130,749","+/-3,905",48.4,+/-1.4
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",3,With children of the householder under 18 years,"41,872","+/-2,339",15.5,+/-0.8
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",4,Cohabiting couple household,"28,929","+/-2,549",10.7,+/-0.9
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",5,With children of the householder under 18 years,"6,882","+/-1,266",2.5,+/-0.5
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",6,"Male householder, no spouse/partner present","43,323","+/-2,585",16.0,+/-0.9
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",7,With children of the householder under 18 years,"3,232","+/-1,112",1.2,+/-0.4
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",8,Householder living alone,"32,879","+/-2,444",12.2,+/-0.9
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",9,65 years and over,"11,169","+/-1,234",4.1,+/-0.5
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",10,"Female householder, no spouse/partner present","67,162","+/-3,136",24.9,+/-1.2
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",11,With children of the householder under 18 years,"9,369","+/-1,454",3.5,+/-0.5
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",12,Householder living alone,"42,448","+/-2,450",15.7,+/-0.9
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",13,65 years and over,"23,635","+/-1,620",8.7,+/-0.6
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",13.3,,,,,
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",14,Households with one or more people under 18 years,"66,142","+/-2,834",24.5,+/-1.0
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",15,Households with one or more people 65 years and over,"93,744","+/-1,432",34.7,+/-0.6
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",15.3,,,,,
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",16,Average household size,2.29,+/-0.03,(X),(X)
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",17,Average family size,2.82,+/-0.05,(X),(X)
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",17.3,,,,,
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",17.5,RELATIONSHIP,,,,
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",18,Population in households,"619,838",*****,"619,838",(X)
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",19,Householder,"270,163","+/-3,018",43.6,+/-0.5
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",20,Spouse,"130,632","+/-4,171",21.1,+/-0.7
DP02,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",21,Unmarried partner,"29,053","+/-2,511",4.7,+/-0.4
