TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",0.5,,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",0.8,HOUSEHOLDS BY TYPE,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",1,Total households,"297,146","+/-5,120","297,146",(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",2,Married-couple household,"135,071","+/-3,849",45.5,+/-1.4
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",3,With children of the householder under 18 years,"51,201","+/-3,003",17.2,+/-1.0
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",4,Cohabiting couple household,"29,539","+/-2,861",9.9,+/-0.9
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",5,With children of the householder under 18 years,"7,493","+/-1,520",2.5,+/-0.5
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",6,"Male householder, no spouse/partner present","60,794","+/-4,558",20.5,+/-1.4
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",7,With children of the householder under 18 years,"2,986","+/-1,206",1.0,+/-0.4
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",8,Householder living alone,"47,411","+/-4,161",16.0,+/-1.3
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",9,65 years and over,"10,000","+/-1,508",3.4,+/-0.5
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",10,"Female householder, no spouse/partner present","71,742","+/-4,223",24.1,+/-1.3
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",11,With children of the householder under 18 years,"8,684","+/-2,045",2.9,+/-0.7
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",12,Householder living alone,"47,128","+/-3,776",15.9,+/-1.2
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",13,65 years and over,"17,922","+/-1,845",6.0,+/-0.6
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",13.3,,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",14,Households with one or more people under 18 years,"75,893","+/-3,777",25.5,+/-1.2
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",15,Households with one or more people 65 years and over,"76,938","+/-3,064",25.9,+/-1.0
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",15.3,,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",16,Average household size,2.33,+/-0.03,(X),(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",17,Average family size,2.95,+/-0.05,(X),(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",17.3,,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",17.5,RELATIONSHIP,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",18,Population in households,"691,357","+/-10,266","691,357",(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",19,Householder,"297,146","+/-5,120",43.0,+/-0.6
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",20,Spouse,"134,390","+/-3,628",19.4,+/-0.6
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",21,Unmarried partner,"29,102","+/-2,909",4.2,+/-0.4
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",22,Child,"171,254","+/-6,938",24.8,+/-0.9
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",23,Other relatives,"32,691","+/-4,745",4.7,+/-0.7
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",24,Other nonrelatives,"26,774","+/-4,327",3.9,+/-0.6
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",24.3,,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",24.5,MARITAL STATUS,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",25,Males 15 years and over,"295,917","+/-5,046","295,917",(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",26,Never married,"112,790","+/-4,965",38.1,+/-1.4
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",27,"Now married, except separated","144,908","+/-4,320",49.0,+/-1.5
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",28,Separated,"3,238","+/-1,026",1.1,+/-0.3
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",29,Widowed,"4,727","+/-1,135",1.6,+/-0.4
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",30,Divorced,"30,254","+/-3,325",10.2,+/-1.1
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",30.3,,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",31,Females 15 years and over,"293,417","+/-5,768","293,417",(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",32,Never married,"89,231","+/-4,845",30.4,+/-1.4
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",33,"Now married, except separated","142,226","+/-4,102",48.5,+/-1.4
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",34,Separated,"3,400","+/-1,009",1.2,+/-0.3
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",35,Widowed,"17,120","+/-2,103",5.8,+/-0.7
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",36,Divorced,"41,440","+/-3,591",14.1,+/-1.1
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",36.3,,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",36.5,FERTILITY,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",37,Number of women 15 to 50 years old who had a birth in the past 12 months,"6,761","+/-1,554","6,761",(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",38,"Unmarried women (widowed, divorced, and never married)","1,491",+/-741,22.1,+/-9.7
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",39,"Per 1,000 unmarried women",15,+/-8,(X),(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",40,"Per 1,000 women 15 to 50 years old",39,+/-9,(X),(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",41,"Per 1,000 women 15 to 19 years old",0,+/-10,(X),(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",42,"Per 1,000 women 20 to 34 years old",52,+/-13,(X),(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",43,"Per 1,000 women 35 to 50 years old",35,+/-14,(X),(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",43.3,,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",43.5,GRANDPARENTS,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",44,Number of grandparents living with own grandchildren under 18 years,"8,949","+/-1,694","8,949",(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",45,Grandparents responsible for grandchildren,"2,020",+/-920,22.6,+/-8.7
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",45.9,Years responsible for grandchildren,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",46,Less than 1 year,4,+/-8,0.0,+/-0.1
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",47,1 or 2 years,579,+/-473,6.5,+/-4.8
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",48,3 or 4 years,448,+/-346,5.0,+/-3.8
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",49,5 or more years,989,+/-570,11.1,+/-6.0
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",49.3,,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",50,Number of grandparents responsible for own grandchildren under 18 years,"2,020",+/-920,"2,020",(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",51,Who are female,"1,071",+/-554,53.0,+/-15.4
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",52,Who are married,"1,278",+/-767,63.3,+/-19.9
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",52.3,,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",52.5,SCHOOL ENROLLMENT,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",53,Population 3 years and over enrolled in school,"154,296","+/-6,345","154,296",(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",54,"Nursery school, preschool","6,875","+/-1,498",4.5,+/-0.9
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",55,Kindergarten,"7,583","+/-1,313",4.9,+/-0.9
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",56,Elementary school (grades 1-8),"60,018","+/-3,492",38.9,+/-1.9
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",57,High school (grades 9-12),"32,407","+/-2,586",21.0,+/-1.5
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",58,College or graduate school,"47,413","+/-4,354",30.7,+/-2.0
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",58.3,,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",58.5,EDUCATIONAL ATTAINMENT,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",59,Population 25 years and over,"506,642","+/-6,897","506,642",(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",60,Less than 9th grade,"12,248","+/-2,028",2.4,+/-0.4
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",61,"9th to 12th grade, no diploma","17,598","+/-2,625",3.5,+/-0.5
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",62,High school graduate (includes equivalency),"88,917","+/-4,430",17.6,+/-0.9
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",63,"Some college, no degree","106,737","+/-5,770",21.1,+/-1.0
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",64,Associate's degree,"38,981","+/-3,382",7.7,+/-0.7
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",65,Bachelor's degree,"141,177","+/-6,592",27.9,+/-1.2
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",66,Graduate or professional degree,"100,984","+/-4,859",19.9,+/-0.9
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",66.3,,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",67,High school graduate or higher,"476,796","+/-7,615",94.1,+/-0.6
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",68,Bachelor's degree or higher,"242,161","+/-8,019",47.8,+/-1.5
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",68.3,,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",68.5,VETERAN STATUS,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",69,Civilian population 18 years and over,"563,385","+/-7,553","563,385",(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",70,Civilian veterans,"36,435","+/-3,154",6.5,+/-0.5
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",70.3,,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",70.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",71,Total Civilian Noninstitutionalized Population,"697,380","+/-10,060","697,380",(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",72,With a disability,"90,531","+/-5,857",13.0,+/-0.8
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",72.3,,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",73,Under 18 years,"136,938","+/-4,821","136,938",(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",74,With a disability,"6,260","+/-1,436",4.6,+/-1.1
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",74.3,,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",75,18 to 64 years,"453,207","+/-7,154","453,207",(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",76,With a disability,"52,493","+/-4,527",11.6,+/-1.0
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",76.3,,,,,
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",77,65 years and over,"107,235","+/-3,953","107,235",(X)
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",78,With a disability,"31,778","+/-2,790",29.6,+/-2.2
DP02,5001800US4101,"Congressional District 1 (118th Congress), Oregon",78.3,,,,,
