TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",0.5,,,,,
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",0.8,HOUSEHOLDS BY TYPE,,,,
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",1,Total households,"297,513","+/-3,738","297,513",(X)
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",2,Married-couple household,"147,018","+/-5,085",49.4,+/-1.6
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",3,With children of the householder under 18 years,"51,925","+/-3,331",17.5,+/-1.1
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",4,Cohabiting couple household,"21,104","+/-2,722",7.1,+/-0.9
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",5,With children of the householder under 18 years,"8,370","+/-1,844",2.8,+/-0.6
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",6,"Male householder, no spouse/partner present","48,248","+/-3,614",16.2,+/-1.2
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",7,With children of the householder under 18 years,"3,404","+/-1,141",1.1,+/-0.4
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",8,Householder living alone,"36,213","+/-3,384",12.2,+/-1.1
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",9,65 years and over,"12,473","+/-1,665",4.2,+/-0.6
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",10,"Female householder, no spouse/partner present","81,143","+/-4,061",27.3,+/-1.3
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",11,With children of the householder under 18 years,"13,896","+/-2,123",4.7,+/-0.7
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",12,Householder living alone,"48,652","+/-3,409",16.4,+/-1.1
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",13,65 years and over,"26,019","+/-2,105",8.7,+/-0.7
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",13.3,,,,,
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",14,Households with one or more people under 18 years,"89,085","+/-4,072",29.9,+/-1.2
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",15,Households with one or more people 65 years and over,"101,296","+/-2,388",34.0,+/-0.9
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",15.3,,,,,
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",16,Average household size,2.42,+/-0.03,(X),(X)
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",17,Average family size,2.97,+/-0.06,(X),(X)
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",17.3,,,,,
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",17.5,RELATIONSHIP,,,,
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",18,Population in households,"718,995","+/-5,301","718,995",(X)
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",19,Householder,"297,513","+/-3,738",41.4,+/-0.5
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",20,Spouse,"146,720","+/-5,207",20.4,+/-0.7
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",21,Unmarried partner,"21,092","+/-2,895",2.9,+/-0.4
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",22,Child,"197,517","+/-6,542",27.5,+/-0.9
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",23,Other relatives,"41,861","+/-4,166",5.8,+/-0.6
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",24,Other nonrelatives,"14,292","+/-2,486",2.0,+/-0.3
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",24.3,,,,,
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",24.5,MARITAL STATUS,,,,
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",25,Males 15 years and over,"300,092","+/-3,041","300,092",(X)
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",26,Never married,"95,784","+/-3,880",31.9,+/-1.3
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",27,"Now married, except separated","154,774","+/-5,353",51.6,+/-1.7
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",28,Separated,"3,605","+/-1,023",1.2,+/-0.3
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",29,Widowed,"10,038","+/-1,361",3.3,+/-0.4
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",30,Divorced,"35,891","+/-3,387",12.0,+/-1.1
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",30.3,,,,,
DP02,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",31,Females 15 years and over,"309,723","+/-2,848","309,723",(X)
