TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",0,SELECTED HOUSING CHARACTERISTICS,,,,
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",0.5,,,,,
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",0.8,HOUSING OCCUPANCY,,,,
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",1,Total housing units,"336,747",+/-140,"336,747",(X)
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",2,Occupied housing units,"270,163","+/-3,018",80.2,+/-0.9
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",3,Vacant housing units,"66,584","+/-3,046",19.8,+/-0.9
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",3.3,,,,,
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",4,Homeowner vacancy rate,0.6,+/-0.3,(X),(X)
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",5,Rental vacancy rate,2.4,+/-0.9,(X),(X)
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",5.3,,,,,
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",5.5,UNITS IN STRUCTURE,,,,
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",6,Total housing units,"336,747",+/-140,"336,747",(X)
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",7,"1-unit, detached","226,665","+/-3,898",67.3,+/-1.2
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",8,"1-unit, attached","15,467","+/-1,758",4.6,+/-0.5
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",9,2 units,"14,569","+/-1,913",4.3,+/-0.6
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",10,3 or 4 units,"19,992","+/-2,001",5.9,+/-0.6
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",11,5 to 9 units,"17,541","+/-2,030",5.2,+/-0.6
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",12,10 to 19 units,"7,561","+/-1,718",2.2,+/-0.5
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",13,20 or more units,"16,086","+/-2,149",4.8,+/-0.6
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",14,Mobile home,"18,767","+/-1,460",5.6,+/-0.4
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",15,"Boat, RV, van, etc.",99,+/-71,0.0,+/-0.1
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",15.3,,,,,
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",15.5,YEAR STRUCTURE BUILT,,,,
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",16,Total housing units,"336,747",+/-140,"336,747",(X)
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",17,Built 2020 or later,895,+/-392,0.3,+/-0.1
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",18,Built 2010 to 2019,"22,735","+/-2,472",6.8,+/-0.7
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",19,Built 2000 to 2009,"36,979","+/-2,521",11.0,+/-0.7
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",20,Built 1990 to 1999,"33,730","+/-2,235",10.0,+/-0.7
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",21,Built 1980 to 1989,"50,515","+/-3,207",15.0,+/-1.0
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",22,Built 1970 to 1979,"49,086","+/-2,663",14.6,+/-0.8
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",23,Built 1960 to 1969,"27,774","+/-2,140",8.2,+/-0.6
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",24,Built 1950 to 1959,"16,458","+/-1,684",4.9,+/-0.5
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",25,Built 1940 to 1949,"12,931","+/-1,654",3.8,+/-0.5
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",26,Built 1939 or earlier,"85,644","+/-3,664",25.4,+/-1.1
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",26.3,,,,,
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",26.5,ROOMS,,,,
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",27,Total housing units,"336,747",+/-140,"336,747",(X)
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",28,1 room,"11,994","+/-1,983",3.6,+/-0.6
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",29,2 rooms,"11,658","+/-1,590",3.5,+/-0.5
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",30,3 rooms,"32,068","+/-2,481",9.5,+/-0.7
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",31,4 rooms,"46,053","+/-3,272",13.7,+/-1.0
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",32,5 rooms,"58,700","+/-3,774",17.4,+/-1.1
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",33,6 rooms,"54,076","+/-2,721",16.1,+/-0.8
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",34,7 rooms,"42,483","+/-2,699",12.6,+/-0.8
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",35,8 rooms,"34,835","+/-2,537",10.3,+/-0.8
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",36,9 rooms or more,"44,880","+/-2,546",13.3,+/-0.8
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",37,Median rooms,5.6,+/-0.2,(X),(X)
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",37.3,,,,,
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",37.5,BEDROOMS,,,,
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",38,Total housing units,"336,747",+/-140,"336,747",(X)
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",39,No bedroom,"12,904","+/-2,060",3.8,+/-0.6
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",40,1 bedroom,"36,024","+/-2,363",10.7,+/-0.7
DP04,5001800US5000,"Congressional District (at Large) (118th Congress), Vermont",41,2 bedrooms,"85,875","+/-3,655",25.5,+/-1.1
