TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",0,SELECTED ECONOMIC CHARACTERISTICS,,,,
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",0.5,,,,,
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",0.8,EMPLOYMENT STATUS,,,,
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",1,Population 16 years and over,"622,001","+/-2,698","622,001",(X)
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",2,In labor force,"401,786","+/-4,318",64.6,+/-0.7
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",3,Civilian labor force,"400,682","+/-4,331",64.4,+/-0.7
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",4,Employed,"375,451","+/-4,492",60.4,+/-0.7
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",5,Unemployed,"25,231","+/-2,116",4.1,+/-0.3
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",6,Armed Forces,"1,104",+/-401,0.2,+/-0.1
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",7,Not in labor force,"220,215","+/-4,238",35.4,+/-0.7
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",7.3,,,,,
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",8,Civilian labor force,"400,682","+/-4,331","400,682",(X)
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",9,Unemployment Rate,(X),(X),6.3,+/-0.5
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",9.3,,,,,
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",10,Females 16 years and over,"319,724","+/-1,582","319,724",(X)
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",11,In labor force,"188,738","+/-3,189",59.0,+/-1.0
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",12,Civilian labor force,"188,504","+/-3,202",59.0,+/-1.0
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",13,Employed,"177,700","+/-2,982",55.6,+/-0.9
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",13.3,,,,,
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",14,Own children of the householder under 6 years,"61,627","+/-1,583","61,627",(X)
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",15,All parents in family in labor force,"39,646","+/-2,230",64.3,+/-3.1
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",15.3,,,,,
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",16,Own children of the householder 6 to 17 years,"126,480","+/-2,234","126,480",(X)
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",17,All parents in family in labor force,"85,344","+/-3,604",67.5,+/-2.6
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",17.3,,,,,
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",17.5,COMMUTING TO WORK,,,,
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",18,Workers 16 years and over,"369,708","+/-4,613","369,708",(X)
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",19,"Car, truck, or van -- drove alone","279,447","+/-5,322",75.6,+/-1.0
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",20,"Car, truck, or van -- carpooled","29,942","+/-2,747",8.1,+/-0.7
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",21,Public transportation (excluding taxicab),530,+/-283,0.1,+/-0.1
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",22,Walked,"4,212",+/-664,1.1,+/-0.2
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",23,Other means,"5,296","+/-1,038",1.4,+/-0.3
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",24,Worked from home,"50,281","+/-2,863",13.6,+/-0.8
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",24.3,,,,,
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",25,Mean travel time to work (minutes),20.9,+/-0.4,(X),(X)
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",25.3,,,,,
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",25.5,OCCUPATION,,,,
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",26,Civilian employed population 16 years and over,"375,451","+/-4,492","375,451",(X)
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",27,"Management, business, science, and arts occupations","155,941","+/-3,818",41.5,+/-0.8
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",28,Service occupations,"54,348","+/-2,184",14.5,+/-0.6
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",29,Sales and office occupations,"79,833","+/-3,174",21.3,+/-0.8
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",30,"Natural resources, construction, and maintenance occupations","35,037","+/-2,025",9.3,+/-0.6
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",31,"Production, transportation, and material moving occupations","50,292","+/-2,999",13.4,+/-0.8
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",31.3,,,,,
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",31.5,INDUSTRY,,,,
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",32,Civilian employed population 16 years and over,"375,451","+/-4,492","375,451",(X)
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",33,"Agriculture, forestry, fishing and hunting, and mining","7,019","+/-1,170",1.9,+/-0.3
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",34,Construction,"26,150","+/-1,795",7.0,+/-0.5
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",35,Manufacturing,"38,865","+/-2,711",10.4,+/-0.7
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",36,Wholesale trade,"10,070","+/-1,363",2.7,+/-0.4
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",37,Retail trade,"45,007","+/-2,889",12.0,+/-0.8
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",38,"Transportation and warehousing, and utilities","25,082","+/-2,029",6.7,+/-0.5
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",39,Information,"9,694","+/-1,459",2.6,+/-0.4
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",40,"Finance and insurance, and real estate and rental and leasing","23,592","+/-2,031",6.3,+/-0.5
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",41,"Professional, scientific, and management, and administrative and waste management services","41,656","+/-2,694",11.1,+/-0.7
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",42,"Educational services, and health care and social assistance","86,056","+/-3,528",22.9,+/-1.0
DP03,5001800US4001,"Congressional District 1 (118th Congress), Oklahoma",43,"Arts, entertainment, and recreation, and accommodation and food services","29,171","+/-2,212",7.8,+/-0.6
