TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",0,SELECTED ECONOMIC CHARACTERISTICS,,,,
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",0.5,,,,,
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",0.8,EMPLOYMENT STATUS,,,,
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",1,Population 16 years and over,"629,444","+/-5,287","629,444",(X)
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",2,In labor force,"419,315","+/-6,708",66.6,+/-0.9
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",3,Civilian labor force,"418,863","+/-6,697",66.5,+/-0.9
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",4,Employed,"395,603","+/-7,058",62.8,+/-1.0
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",5,Unemployed,"23,260","+/-2,794",3.7,+/-0.4
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",6,Armed Forces,452,+/-322,0.1,+/-0.1
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",7,Not in labor force,"210,129","+/-5,945",33.4,+/-0.9
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",7.3,,,,,
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",8,Civilian labor force,"418,863","+/-6,697","418,863",(X)
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",9,Unemployment Rate,(X),(X),5.6,+/-0.7
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",9.3,,,,,
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",10,Females 16 years and over,"321,701","+/-3,099","321,701",(X)
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",11,In labor force,"198,935","+/-4,699",61.8,+/-1.3
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",12,Civilian labor force,"198,810","+/-4,716",61.8,+/-1.3
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",13,Employed,"188,859","+/-4,857",58.7,+/-1.3
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",13.3,,,,,
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",14,Own children of the householder under 6 years,"40,880","+/-1,874","40,880",(X)
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",15,All parents in family in labor force,"28,225","+/-2,294",69.0,+/-4.9
DP03,5001800US4201,"Congressional District 1 (118th Congress), Pennsylvania",15.3,,,,,
