TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",0.5,,,,,
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",0.8,HOUSEHOLDS BY TYPE,,,,
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",1,Total households,"352,443","+/-4,629","352,443",(X)
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",2,Married-couple household,"202,332","+/-6,611",57.4,+/-1.7
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",3,With children of the householder under 18 years,"78,834","+/-4,388",22.4,+/-1.2
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",4,Cohabiting couple household,"22,442","+/-3,420",6.4,+/-1.0
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",5,With children of the householder under 18 years,"7,280","+/-1,915",2.1,+/-0.5
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",6,"Male householder, no spouse/partner present","56,560","+/-3,956",16.0,+/-1.1
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",7,With children of the householder under 18 years,"6,935","+/-2,023",2.0,+/-0.6
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",8,Householder living alone,"37,275","+/-3,843",10.6,+/-1.1
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",9,65 years and over,"15,285","+/-2,210",4.3,+/-0.6
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",10,"Female householder, no spouse/partner present","71,109","+/-4,589",20.2,+/-1.3
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",11,With children of the householder under 18 years,"10,747","+/-2,247",3.0,+/-0.6
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",12,Householder living alone,"41,857","+/-3,739",11.9,+/-1.1
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",13,65 years and over,"24,148","+/-2,537",6.9,+/-0.7
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",13.3,,,,,
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",14,Households with one or more people under 18 years,"114,449","+/-4,767",32.5,+/-1.4
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",15,Households with one or more people 65 years and over,"118,648","+/-3,716",33.7,+/-1.0
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",15.3,,,,,
DP02,5001800US1601,"Congressional District 1 (118th Congress), Idaho",16,Average household size,2.70,+/-0.04,(X),(X)
