TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",0,SELECTED HOUSING CHARACTERISTICS,,,,
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",0.5,,,,,
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",0.8,HOUSING OCCUPANCY,,,,
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",1,Total housing units,"340,908","+/-1,889","340,908",(X)
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",2,Occupied housing units,"296,449","+/-4,581",87.0,+/-1.1
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",3,Vacant housing units,"44,459","+/-3,837",13.0,+/-1.1
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",3.3,,,,,
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",4,Homeowner vacancy rate,1.4,+/-0.8,(X),(X)
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",5,Rental vacancy rate,4.3,+/-1.2,(X),(X)
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",5.3,,,,,
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",5.5,UNITS IN STRUCTURE,,,,
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",6,Total housing units,"340,908","+/-1,889","340,908",(X)
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",7,"1-unit, detached","215,477","+/-6,299",63.2,+/-1.7
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",8,"1-unit, attached","12,222","+/-1,942",3.6,+/-0.6
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",9,2 units,"9,419","+/-1,775",2.8,+/-0.5
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",10,3 or 4 units,"14,402","+/-2,420",4.2,+/-0.7
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",11,5 to 9 units,"14,797","+/-2,032",4.3,+/-0.6
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",12,10 to 19 units,"10,527","+/-2,405",3.1,+/-0.7
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",13,20 or more units,"14,511","+/-2,565",4.3,+/-0.8
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",14,Mobile home,"49,065","+/-3,738",14.4,+/-1.1
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",15,"Boat, RV, van, etc.",488,+/-334,0.1,+/-0.1
DP04,5001800US1301,"Congressional District 1 (118th Congress), Georgia",15.3,,,,,
