TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",0,SELECTED HOUSING CHARACTERISTICS,,,,
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",0.5,,,,,
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",0.8,HOUSING OCCUPANCY,,,,
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",1,Total housing units,"325,786","+/-6,570","325,786",(X)
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",2,Occupied housing units,"292,712","+/-6,814",89.8,+/-1.0
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",3,Vacant housing units,"33,074","+/-3,292",10.2,+/-1.0
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",3.3,,,,,
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",4,Homeowner vacancy rate,1.2,+/-0.5,(X),(X)
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",5,Rental vacancy rate,5.8,+/-1.1,(X),(X)
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",5.3,,,,,
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",5.5,UNITS IN STRUCTURE,,,,
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",6,Total housing units,"325,786","+/-6,570","325,786",(X)
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",7,"1-unit, detached","174,243","+/-4,346",53.5,+/-1.2
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",8,"1-unit, attached","21,972","+/-2,520",6.7,+/-0.7
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",9,2 units,"23,771","+/-2,734",7.3,+/-0.8
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",10,3 or 4 units,"28,167","+/-3,298",8.6,+/-1.0
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",11,5 to 9 units,"30,842","+/-3,443",9.5,+/-1.0
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",12,10 to 19 units,"10,615","+/-2,066",3.3,+/-0.6
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",13,20 or more units,"32,793","+/-2,786",10.1,+/-0.8
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",14,Mobile home,"3,321",+/-996,1.0,+/-0.3
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",15,"Boat, RV, van, etc.",62,+/-97,0.0,+/-0.1
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",15.3,,,,,
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",15.5,YEAR STRUCTURE BUILT,,,,
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",16,Total housing units,"325,786","+/-6,570","325,786",(X)
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",17,Built 2020 or later,816,+/-436,0.3,+/-0.1
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",18,Built 2010 to 2019,"14,360","+/-2,260",4.4,+/-0.7
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",19,Built 2000 to 2009,"38,116","+/-2,874",11.7,+/-0.9
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",20,Built 1990 to 1999,"33,753","+/-2,973",10.4,+/-0.9
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",21,Built 1980 to 1989,"23,685","+/-2,816",7.3,+/-0.8
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",22,Built 1970 to 1979,"32,850","+/-3,091",10.1,+/-1.0
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",23,Built 1960 to 1969,"33,992","+/-2,904",10.4,+/-0.9
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",24,Built 1950 to 1959,"36,648","+/-3,490",11.2,+/-1.0
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",25,Built 1940 to 1949,"31,610","+/-3,129",9.7,+/-0.9
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",26,Built 1939 or earlier,"79,956","+/-4,932",24.5,+/-1.4
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",26.3,,,,,
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",26.5,ROOMS,,,,
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",27,Total housing units,"325,786","+/-6,570","325,786",(X)
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",28,1 room,"7,956","+/-1,732",2.4,+/-0.5
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",29,2 rooms,"7,880","+/-1,716",2.4,+/-0.5
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",30,3 rooms,"27,240","+/-3,525",8.4,+/-1.1
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",31,4 rooms,"41,993","+/-3,456",12.9,+/-1.1
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",32,5 rooms,"64,595","+/-4,760",19.8,+/-1.3
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",33,6 rooms,"60,710","+/-3,807",18.6,+/-1.1
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",34,7 rooms,"44,379","+/-4,048",13.6,+/-1.2
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",35,8 rooms,"30,368","+/-3,134",9.3,+/-0.9
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",36,9 rooms or more,"40,665","+/-3,032",12.5,+/-1.0
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",37,Median rooms,5.7,+/-0.1,(X),(X)
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",37.3,,,,,
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",37.5,BEDROOMS,,,,
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",38,Total housing units,"325,786","+/-6,570","325,786",(X)
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",39,No bedroom,"9,517","+/-1,959",2.9,+/-0.6
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",40,1 bedroom,"39,558","+/-3,874",12.1,+/-1.2
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",41,2 bedrooms,"83,273","+/-5,207",25.6,+/-1.5
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",42,3 bedrooms,"117,163","+/-5,099",36.0,+/-1.3
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",43,4 bedrooms,"59,019","+/-3,345",18.1,+/-1.1
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",44,5 or more bedrooms,"17,256","+/-2,006",5.3,+/-0.6
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",44.3,,,,,
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",44.5,HOUSING TENURE,,,,
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",45,Occupied housing units,"292,712","+/-6,814","292,712",(X)
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",46,Owner-occupied,"183,183","+/-5,999",62.6,+/-1.6
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",47,Renter-occupied,"109,529","+/-5,575",37.4,+/-1.6
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",47.3,,,,,
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",48,Average household size of owner-occupied unit,2.69,+/-0.06,(X),(X)
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",49,Average household size of renter-occupied unit,2.09,+/-0.09,(X),(X)
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",49.3,,,,,
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",49.5,YEAR HOUSEHOLDER MOVED INTO UNIT,,,,
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",50,Occupied housing units,"292,712","+/-6,814","292,712",(X)
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",51,Moved in 2019 or later,"64,286","+/-4,118",22.0,+/-1.3
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",52,Moved in 2015 to 2018,"64,872","+/-5,291",22.2,+/-1.6
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",53,Moved in 2010 to 2014,"35,891","+/-3,191",12.3,+/-1.1
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",54,Moved in 2000 to 2009,"52,067","+/-3,861",17.8,+/-1.3
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",55,Moved in 1990 to 1999,"34,613","+/-2,988",11.8,+/-1.0
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",56,Moved in 1989 and earlier,"40,983","+/-3,398",14.0,+/-1.1
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",56.3,,,,,
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",56.5,VEHICLES AVAILABLE,,,,
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",57,Occupied housing units,"292,712","+/-6,814","292,712",(X)
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",58,No vehicles available,"50,446","+/-3,728",17.2,+/-1.2
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",59,1 vehicle available,"110,078","+/-5,957",37.6,+/-1.7
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",60,2 vehicles available,"88,030","+/-4,352",30.1,+/-1.5
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",61,3 or more vehicles available,"44,158","+/-2,932",15.1,+/-1.0
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",61.3,,,,,
DP04,5001800US1701,"Congressional District 1 (118th Congress), Illinois",61.5,HOUSE HEATING FUEL,,,,
