TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",0,SELECTED ECONOMIC CHARACTERISTICS,,,,
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",0.5,,,,,
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",0.8,EMPLOYMENT STATUS,,,,
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",1,Population 16 years and over,"599,679","+/-4,021","599,679",(X)
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",2,In labor force,"335,615","+/-5,803",56.0,+/-0.9
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",3,Civilian labor force,"326,721","+/-5,871",54.5,+/-0.9
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",4,Employed,"309,707","+/-6,376",51.6,+/-1.0
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",5,Unemployed,"17,014","+/-2,299",2.8,+/-0.4
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",6,Armed Forces,"8,894","+/-1,163",1.5,+/-0.2
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",7,Not in labor force,"264,064","+/-5,772",44.0,+/-0.9
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",7.3,,,,,
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",8,Civilian labor force,"326,721","+/-5,871","326,721",(X)
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",9,Unemployment Rate,(X),(X),5.2,+/-0.7
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",9.3,,,,,
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",10,Females 16 years and over,"304,468","+/-3,016","304,468",(X)
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",11,In labor force,"154,740","+/-3,717",50.8,+/-1.1
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",12,Civilian labor force,"153,983","+/-3,840",50.6,+/-1.1
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",13,Employed,"146,098","+/-3,892",48.0,+/-1.2
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",13.3,,,,,
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",14,Own children of the householder under 6 years,"48,588","+/-2,420","48,588",(X)
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",15,All parents in family in labor force,"26,644","+/-2,709",54.8,+/-4.6
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",15.3,,,,,
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",16,Own children of the householder 6 to 17 years,"104,253","+/-3,173","104,253",(X)
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",17,All parents in family in labor force,"68,831","+/-3,939",66.0,+/-3.2
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",17.3,,,,,
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",17.5,COMMUTING TO WORK,,,,
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",18,Workers 16 years and over,"311,542","+/-6,233","311,542",(X)
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",19,"Car, truck, or van -- drove alone","243,806","+/-6,901",78.3,+/-1.6
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",20,"Car, truck, or van -- carpooled","28,270","+/-3,805",9.1,+/-1.2
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",21,Public transportation (excluding taxicab),"1,211",+/-805,0.4,+/-0.3
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",22,Walked,"9,705","+/-1,520",3.1,+/-0.5
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",23,Other means,"3,234",+/-796,1.0,+/-0.3
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",24,Worked from home,"25,316","+/-2,838",8.1,+/-0.9
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",24.3,,,,,
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",25,Mean travel time to work (minutes),21.2,+/-0.6,(X),(X)
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",25.3,,,,,
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",25.5,OCCUPATION,,,,
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",26,Civilian employed population 16 years and over,"309,707","+/-6,376","309,707",(X)
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",27,"Management, business, science, and arts occupations","100,155","+/-5,166",32.3,+/-1.5
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",28,Service occupations,"47,463","+/-3,794",15.3,+/-1.2
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",29,Sales and office occupations,"59,803","+/-3,893",19.3,+/-1.3
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",30,"Natural resources, construction, and maintenance occupations","32,985","+/-3,565",10.7,+/-1.1
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",31,"Production, transportation, and material moving occupations","69,301","+/-4,031",22.4,+/-1.2
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",31.3,,,,,
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",31.5,INDUSTRY,,,,
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",32,Civilian employed population 16 years and over,"309,707","+/-6,376","309,707",(X)
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",33,"Agriculture, forestry, fishing and hunting, and mining","9,492","+/-1,767",3.1,+/-0.6
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",34,Construction,"21,982","+/-2,483",7.1,+/-0.8
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",35,Manufacturing,"56,809","+/-3,881",18.3,+/-1.2
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",36,Wholesale trade,"5,322","+/-1,214",1.7,+/-0.4
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",37,Retail trade,"39,028","+/-3,642",12.6,+/-1.1
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",38,"Transportation and warehousing, and utilities","18,041","+/-2,219",5.8,+/-0.7
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",39,Information,"2,457",+/-775,0.8,+/-0.2
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",40,"Finance and insurance, and real estate and rental and leasing","14,564","+/-1,929",4.7,+/-0.6
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",41,"Professional, scientific, and management, and administrative and waste management services","23,067","+/-2,942",7.4,+/-0.9
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",42,"Educational services, and health care and social assistance","65,672","+/-3,965",21.2,+/-1.2
DP03,5001800US2101,"Congressional District 1 (118th Congress), Kentucky",43,"Arts, entertainment, and recreation, and accommodation and food services","21,477","+/-2,430",6.9,+/-0.8
