TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",0.5,,,,,
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",0.8,HOUSEHOLDS BY TYPE,,,,
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",1,Total households,"340,737","+/-3,974","340,737",(X)
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",2,Married-couple household,"169,458","+/-4,531",49.7,+/-1.1
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",3,With children of the householder under 18 years,"47,458","+/-2,461",13.9,+/-0.7
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",4,Cohabiting couple household,"26,179","+/-2,415",7.7,+/-0.7
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",5,With children of the householder under 18 years,"9,287","+/-1,394",2.7,+/-0.4
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",6,"Male householder, no spouse/partner present","66,293","+/-2,891",19.5,+/-0.8
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",7,With children of the householder under 18 years,"4,399",+/-878,1.3,+/-0.3
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",8,Householder living alone,"52,057","+/-2,577",15.3,+/-0.8
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",9,65 years and over,"20,838","+/-1,455",6.1,+/-0.4
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",10,"Female householder, no spouse/partner present","78,807","+/-2,532",23.1,+/-0.7
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",11,With children of the householder under 18 years,"9,281","+/-1,230",2.7,+/-0.4
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",12,Householder living alone,"54,954","+/-2,437",16.1,+/-0.7
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",13,65 years and over,"31,252","+/-1,616",9.2,+/-0.5
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",13.3,,,,,
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",14,Households with one or more people under 18 years,"77,396","+/-2,940",22.7,+/-0.8
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",15,Households with one or more people 65 years and over,"136,947","+/-1,871",40.2,+/-0.6
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",15.3,,,,,
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",16,Average household size,2.22,+/-0.02,(X),(X)
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",17,Average family size,2.77,+/-0.05,(X),(X)
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",17.3,,,,,
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",17.5,RELATIONSHIP,,,,
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",18,Population in households,"757,929","+/-2,759","757,929",(X)
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",19,Householder,"340,737","+/-3,974",45.0,+/-0.5
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",20,Spouse,"169,274","+/-4,469",22.3,+/-0.6
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",21,Unmarried partner,"26,294","+/-2,135",3.5,+/-0.3
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",22,Child,"181,732","+/-5,565",24.0,+/-0.7
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",23,Other relatives,"25,374","+/-2,895",3.3,+/-0.4
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",24,Other nonrelatives,"14,518","+/-2,587",1.9,+/-0.3
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",24.3,,,,,
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",24.5,MARITAL STATUS,,,,
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",25,Males 15 years and over,"338,586","+/-1,872","338,586",(X)
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",26,Never married,"103,179","+/-3,477",30.5,+/-1.0
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",27,"Now married, except separated","181,098","+/-4,595",53.5,+/-1.3
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",28,Separated,"2,954",+/-840,0.9,+/-0.2
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",29,Widowed,"11,171","+/-1,131",3.3,+/-0.3
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",30,Divorced,"40,184","+/-2,312",11.9,+/-0.7
DP02,5001800US2601,"Congressional District 1 (118th Congress), Michigan",30.3,,,,,
