TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",0,SELECTED HOUSING CHARACTERISTICS,,,,
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",0.5,,,,,
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",0.8,HOUSING OCCUPANCY,,,,
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",1,Total housing units,"357,756","+/-1,579","357,756",(X)
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",2,Occupied housing units,"294,515","+/-4,037",82.3,+/-1.0
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",3,Vacant housing units,"63,241","+/-3,741",17.7,+/-1.0
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",3.3,,,,,
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",4,Homeowner vacancy rate,0.4,+/-0.2,(X),(X)
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",5,Rental vacancy rate,4.0,+/-1.7,(X),(X)
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",5.3,,,,,
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",5.5,UNITS IN STRUCTURE,,,,
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",6,Total housing units,"357,756","+/-1,579","357,756",(X)
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",7,"1-unit, detached","250,157","+/-4,941",69.9,+/-1.4
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",8,"1-unit, attached","13,375","+/-1,708",3.7,+/-0.5
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",9,2 units,"17,836","+/-2,164",5.0,+/-0.6
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",10,3 or 4 units,"18,220","+/-2,351",5.1,+/-0.7
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",11,5 to 9 units,"13,143","+/-2,196",3.7,+/-0.6
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",12,10 to 19 units,"7,978","+/-1,459",2.2,+/-0.4
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",13,20 or more units,"15,914","+/-1,898",4.4,+/-0.5
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",14,Mobile home,"21,011","+/-2,669",5.9,+/-0.7
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",15,"Boat, RV, van, etc.",122,+/-160,0.0,+/-0.1
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",15.3,,,,,
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",15.5,YEAR STRUCTURE BUILT,,,,
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",16,Total housing units,"357,756","+/-1,579","357,756",(X)
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",17,Built 2020 or later,"1,363",+/-479,0.4,+/-0.1
DP04,5001800US2301,"Congressional District 1 (118th Congress), Maine",18,Built 2010 to 2019,"27,799","+/-2,936",7.8,+/-0.8
