TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",0.5,,,,,
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",0.8,HOUSEHOLDS BY TYPE,,,,
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",1,Total households,"292,712","+/-6,814","292,712",(X)
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",2,Married-couple household,"108,302","+/-4,371",37.0,+/-1.6
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",3,With children of the householder under 18 years,"41,056","+/-3,095",14.0,+/-1.1
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",4,Cohabiting couple household,"16,862","+/-2,606",5.8,+/-0.9
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",5,With children of the householder under 18 years,"6,639","+/-1,656",2.3,+/-0.6
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",6,"Male householder, no spouse/partner present","58,041","+/-4,758",19.8,+/-1.4
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",7,With children of the householder under 18 years,"2,372",+/-784,0.8,+/-0.3
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",8,Householder living alone,"44,148","+/-4,385",15.1,+/-1.4
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",9,65 years and over,"12,309","+/-1,763",4.2,+/-0.6
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",10,"Female householder, no spouse/partner present","109,507","+/-5,552",37.4,+/-1.6
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",11,With children of the householder under 18 years,"17,112","+/-2,534",5.8,+/-0.9
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",12,Householder living alone,"60,240","+/-4,547",20.6,+/-1.5
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",13,65 years and over,"30,241","+/-2,668",10.3,+/-0.9
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",13.3,,,,,
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",14,Households with one or more people under 18 years,"78,980","+/-4,580",27.0,+/-1.5
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",15,Households with one or more people 65 years and over,"99,642","+/-4,057",34.0,+/-1.3
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",15.3,,,,,
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",16,Average household size,2.47,+/-0.05,(X),(X)
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",17,Average family size,3.28,+/-0.07,(X),(X)
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",17.3,,,,,
DP02,5001800US1701,"Congressional District 1 (118th Congress), Illinois",17.5,RELATIONSHIP,,,,
