TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",0,SELECTED HOUSING CHARACTERISTICS,,,,
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",0.5,,,,,
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",0.8,HOUSING OCCUPANCY,,,,
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",1,Total housing units,"322,313","+/-3,411","322,313",(X)
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",2,Occupied housing units,"280,962","+/-4,791",87.2,+/-1.1
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",3,Vacant housing units,"41,351","+/-3,633",12.8,+/-1.1
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",3.3,,,,,
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",4,Homeowner vacancy rate,0.3,+/-0.2,(X),(X)
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",5,Rental vacancy rate,3.9,+/-1.4,(X),(X)
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",5.3,,,,,
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",5.5,UNITS IN STRUCTURE,,,,
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",6,Total housing units,"322,313","+/-3,411","322,313",(X)
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",7,"1-unit, detached","196,124","+/-4,477",60.8,+/-1.4
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",8,"1-unit, attached","21,005","+/-2,541",6.5,+/-0.8
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",9,2 units,"18,601","+/-2,429",5.8,+/-0.7
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",10,3 or 4 units,"19,781","+/-2,520",6.1,+/-0.8
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",11,5 to 9 units,"15,341","+/-2,469",4.8,+/-0.8
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",12,10 to 19 units,"10,164","+/-1,811",3.2,+/-0.6
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",13,20 or more units,"26,596","+/-2,733",8.3,+/-0.8
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",14,Mobile home,"14,433","+/-1,735",4.5,+/-0.5
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",15,"Boat, RV, van, etc.",268,+/-314,0.1,+/-0.1
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",15.3,,,,,
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",15.5,YEAR STRUCTURE BUILT,,,,
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",16,Total housing units,"322,313","+/-3,411","322,313",(X)
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",17,Built 2020 or later,"1,304",+/-584,0.4,+/-0.2
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",18,Built 2010 to 2019,"23,714","+/-2,543",7.4,+/-0.8
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",19,Built 2000 to 2009,"39,989","+/-2,688",12.4,+/-0.9
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",20,Built 1990 to 1999,"34,173","+/-3,143",10.6,+/-1.0
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",21,Built 1980 to 1989,"63,777","+/-3,676",19.8,+/-1.1
DP04,5001800US3301,"Congressional District 1 (118th Congress), New Hampshire",22,Built 1970 to 1979,"45,968","+/-3,481",14.3,+/-1.1
