TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",0,SELECTED HOUSING CHARACTERISTICS,,,,
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",0.5,,,,,
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",0.8,HOUSING OCCUPANCY,,,,
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",1,Total housing units,"302,380","+/-3,876","302,380",(X)
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",2,Occupied housing units,"281,730","+/-3,840",93.2,+/-0.9
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",3,Vacant housing units,"20,650","+/-2,680",6.8,+/-0.9
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",3.3,,,,,
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",4,Homeowner vacancy rate,0.4,+/-0.3,(X),(X)
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",5,Rental vacancy rate,3.9,+/-1.2,(X),(X)
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",5.3,,,,,
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",5.5,UNITS IN STRUCTURE,,,,
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",6,Total housing units,"302,380","+/-3,876","302,380",(X)
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",7,"1-unit, detached","205,205","+/-4,595",67.9,+/-1.4
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",8,"1-unit, attached","14,444","+/-1,701",4.8,+/-0.6
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",9,2 units,"10,436","+/-2,003",3.5,+/-0.7
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",10,3 or 4 units,"15,732","+/-2,088",5.2,+/-0.7
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",11,5 to 9 units,"9,829","+/-1,787",3.3,+/-0.6
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",12,10 to 19 units,"12,815","+/-2,179",4.2,+/-0.7
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",13,20 or more units,"26,654","+/-2,749",8.8,+/-0.9
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",14,Mobile home,"7,244","+/-1,681",2.4,+/-0.6
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",15,"Boat, RV, van, etc.",21,+/-35,0.0,+/-0.1
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",15.3,,,,,
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",15.5,YEAR STRUCTURE BUILT,,,,
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",16,Total housing units,"302,380","+/-3,876","302,380",(X)
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",17,Built 2020 or later,"3,227",+/-904,1.1,+/-0.3
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",18,Built 2010 to 2019,"41,066","+/-2,934",13.6,+/-0.9
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",19,Built 2000 to 2009,"50,810","+/-3,451",16.8,+/-1.1
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",20,Built 1990 to 1999,"43,533","+/-2,911",14.4,+/-0.9
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",21,Built 1980 to 1989,"32,267","+/-2,502",10.7,+/-0.8
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",22,Built 1970 to 1979,"39,845","+/-2,871",13.2,+/-0.9
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",23,Built 1960 to 1969,"23,111","+/-2,477",7.6,+/-0.8
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",24,Built 1950 to 1959,"25,682","+/-2,526",8.5,+/-0.8
DP04,5001800US4901,"Congressional District 1 (118th Congress), Utah",25,Built 1940 to 1949,"11,701","+/-1,516",3.9,+/-0.5
