TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",0.5,,,,,
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",0.8,HOUSEHOLDS BY TYPE,,,,
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",1,Total households,"296,449","+/-4,581","296,449",(X)
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",2,Married-couple household,"134,995","+/-5,263",45.5,+/-1.7
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",3,With children of the householder under 18 years,"47,151","+/-3,934",15.9,+/-1.3
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",4,Cohabiting couple household,"20,747","+/-2,922",7.0,+/-1.0
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",5,With children of the householder under 18 years,"8,780","+/-2,293",3.0,+/-0.8
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",6,"Male householder, no spouse/partner present","50,294","+/-3,945",17.0,+/-1.3
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",7,With children of the householder under 18 years,"2,541","+/-1,102",0.9,+/-0.4
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",8,Householder living alone,"34,826","+/-3,934",11.7,+/-1.3
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",9,65 years and over,"9,803","+/-1,414",3.3,+/-0.5
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",10,"Female householder, no spouse/partner present","90,413","+/-4,422",30.5,+/-1.4
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",11,With children of the householder under 18 years,"19,355","+/-2,794",6.5,+/-0.9
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",12,Householder living alone,"45,214","+/-3,656",15.3,+/-1.2
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",13,65 years and over,"21,788","+/-2,213",7.3,+/-0.7
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",13.3,,,,,
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",14,Households with one or more people under 18 years,"89,632","+/-4,626",30.2,+/-1.4
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",15,Households with one or more people 65 years and over,"93,254","+/-2,958",31.5,+/-0.9
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",15.3,,,,,
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",16,Average household size,2.54,+/-0.03,(X),(X)
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",17,Average family size,3.10,+/-0.07,(X),(X)
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",17.3,,,,,
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",17.5,RELATIONSHIP,,,,
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",18,Population in households,"754,459","+/-4,411","754,459",(X)
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",19,Householder,"296,449","+/-4,581",39.3,+/-0.5
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",20,Spouse,"136,128","+/-5,394",18.0,+/-0.7
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",21,Unmarried partner,"19,698","+/-2,908",2.6,+/-0.4
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",22,Child,"223,731","+/-7,068",29.7,+/-0.9
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",23,Other relatives,"54,762","+/-5,509",7.3,+/-0.7
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",24,Other nonrelatives,"23,691","+/-3,994",3.1,+/-0.5
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",24.3,,,,,
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",24.5,MARITAL STATUS,,,,
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",25,Males 15 years and over,"303,786","+/-3,417","303,786",(X)
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",26,Never married,"112,513","+/-5,025",37.0,+/-1.6
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",27,"Now married, except separated","144,680","+/-5,540",47.6,+/-1.8
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",28,Separated,"6,760","+/-1,895",2.2,+/-0.6
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",29,Widowed,"9,195","+/-1,412",3.0,+/-0.5
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",30,Divorced,"30,638","+/-3,809",10.1,+/-1.2
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",30.3,,,,,
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",31,Females 15 years and over,"321,748","+/-2,966","321,748",(X)
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",32,Never married,"98,960","+/-4,600",30.8,+/-1.4
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",33,"Now married, except separated","141,170","+/-5,971",43.9,+/-1.8
DP02,5001800US1301,"Congressional District 1 (118th Congress), Georgia",34,Separated,"8,041","+/-1,791",2.5,+/-0.6
