TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",0,SELECTED HOUSING CHARACTERISTICS,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",0.5,,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",0.8,HOUSING OCCUPANCY,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",1,Total housing units,"374,435",+/-225,"374,435",(X)
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",2,Occupied housing units,"322,511","+/-3,883",86.1,+/-1.1
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",3,Vacant housing units,"51,924","+/-3,951",13.9,+/-1.1
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",3.3,,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",4,Homeowner vacancy rate,1.0,+/-0.3,(X),(X)
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",5,Rental vacancy rate,10.7,+/-1.8,(X),(X)
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",5.3,,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",5.5,UNITS IN STRUCTURE,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",6,Total housing units,"374,435",+/-225,"374,435",(X)
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",7,"1-unit, detached","215,479","+/-5,165",57.5,+/-1.4
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",8,"1-unit, attached","23,294","+/-2,623",6.2,+/-0.7
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",9,2 units,"7,062","+/-1,538",1.9,+/-0.4
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",10,3 or 4 units,"14,313","+/-2,114",3.8,+/-0.6
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",11,5 to 9 units,"12,874","+/-2,050",3.4,+/-0.5
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",12,10 to 19 units,"18,683","+/-2,721",5.0,+/-0.7
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",13,20 or more units,"57,561","+/-4,417",15.4,+/-1.2
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",14,Mobile home,"24,899","+/-2,800",6.6,+/-0.7
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",15,"Boat, RV, van, etc.",270,+/-311,0.1,+/-0.1
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",15.3,,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",15.5,YEAR STRUCTURE BUILT,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",16,Total housing units,"374,435",+/-225,"374,435",(X)
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",17,Built 2020 or later,"5,240","+/-1,459",1.4,+/-0.4
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",18,Built 2010 to 2019,"68,057","+/-4,897",18.2,+/-1.3
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",19,Built 2000 to 2009,"44,277","+/-3,969",11.8,+/-1.1
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",20,Built 1990 to 1999,"34,841","+/-2,924",9.3,+/-0.8
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",21,Built 1980 to 1989,"40,649","+/-2,944",10.9,+/-0.8
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",22,Built 1970 to 1979,"59,796","+/-3,463",16.0,+/-0.9
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",23,Built 1960 to 1969,"32,086","+/-2,414",8.6,+/-0.6
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",24,Built 1950 to 1959,"33,583","+/-2,909",9.0,+/-0.8
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",25,Built 1940 to 1949,"12,304","+/-1,474",3.3,+/-0.4
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",26,Built 1939 or earlier,"43,602","+/-2,270",11.6,+/-0.6
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",26.3,,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",26.5,ROOMS,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",27,Total housing units,"374,435",+/-225,"374,435",(X)
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",28,1 room,"11,435","+/-2,384",3.1,+/-0.6
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",29,2 rooms,"10,662","+/-1,673",2.8,+/-0.4
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",30,3 rooms,"36,382","+/-4,196",9.7,+/-1.1
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",31,4 rooms,"58,603","+/-4,523",15.7,+/-1.2
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",32,5 rooms,"59,668","+/-4,293",15.9,+/-1.1
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",33,6 rooms,"48,526","+/-4,014",13.0,+/-1.1
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",34,7 rooms,"39,214","+/-3,259",10.5,+/-0.9
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",35,8 rooms,"38,927","+/-2,976",10.4,+/-0.8
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",36,9 rooms or more,"71,018","+/-3,575",19.0,+/-1.0
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",37,Median rooms,5.7,+/-0.2,(X),(X)
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",37.3,,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",37.5,BEDROOMS,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",38,Total housing units,"374,435",+/-225,"374,435",(X)
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",39,No bedroom,"11,894","+/-2,398",3.2,+/-0.6
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",40,1 bedroom,"33,945","+/-3,074",9.1,+/-0.8
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",41,2 bedrooms,"107,420","+/-4,301",28.7,+/-1.1
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",42,3 bedrooms,"121,110","+/-5,382",32.3,+/-1.4
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",43,4 bedrooms,"69,919","+/-3,818",18.7,+/-1.0
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",44,5 or more bedrooms,"30,147","+/-2,921",8.1,+/-0.8
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",44.3,,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",44.5,HOUSING TENURE,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",45,Occupied housing units,"322,511","+/-3,883","322,511",(X)
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",46,Owner-occupied,"203,549","+/-5,171",63.1,+/-1.5
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",47,Renter-occupied,"118,962","+/-5,060",36.9,+/-1.5
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",47.3,,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",48,Average household size of owner-occupied unit,2.54,+/-0.04,(X),(X)
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",49,Average household size of renter-occupied unit,1.97,+/-0.06,(X),(X)
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",49.3,,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",49.5,YEAR HOUSEHOLDER MOVED INTO UNIT,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",50,Occupied housing units,"322,511","+/-3,883","322,511",(X)
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",51,Moved in 2019 or later,"98,061","+/-4,143",30.4,+/-1.2
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",52,Moved in 2015 to 2018,"68,724","+/-4,337",21.3,+/-1.3
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",53,Moved in 2010 to 2014,"43,025","+/-2,906",13.3,+/-0.9
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",54,Moved in 2000 to 2009,"48,936","+/-3,678",15.2,+/-1.1
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",55,Moved in 1990 to 1999,"28,971","+/-2,122",9.0,+/-0.6
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",56,Moved in 1989 and earlier,"34,794","+/-2,212",10.8,+/-0.7
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",56.3,,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",56.5,VEHICLES AVAILABLE,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",57,Occupied housing units,"322,511","+/-3,883","322,511",(X)
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",58,No vehicles available,"16,014","+/-1,963",5.0,+/-0.6
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",59,1 vehicle available,"92,733","+/-4,259",28.8,+/-1.3
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",60,2 vehicles available,"123,139","+/-5,248",38.2,+/-1.5
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",61,3 or more vehicles available,"90,625","+/-4,656",28.1,+/-1.4
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",61.3,,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",61.5,HOUSE HEATING FUEL,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",62,Occupied housing units,"322,511","+/-3,883","322,511",(X)
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",63,Utility gas,"128,694","+/-5,065",39.9,+/-1.5
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",64,"Bottled, tank, or LP gas","45,366","+/-2,450",14.1,+/-0.7
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",65,Electricity,"132,493","+/-4,964",41.1,+/-1.5
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",66,"Fuel oil, kerosene, etc.","6,998","+/-1,097",2.2,+/-0.3
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",67,Coal or coke,228,+/-101,0.1,+/-0.1
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",68,Wood,"1,234",+/-453,0.4,+/-0.1
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",69,Solar energy,0,+/-170,0.0,+/-0.1
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",70,Other fuel,"4,649","+/-1,122",1.4,+/-0.3
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",71,No fuel used,"2,849",+/-915,0.9,+/-0.3
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",71.3,,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",71.5,SELECTED CHARACTERISTICS,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",72,Occupied housing units,"322,511","+/-3,883","322,511",(X)
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",73,Lacking complete plumbing facilities,756,+/-354,0.2,+/-0.1
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",74,Lacking complete kitchen facilities,"1,159",+/-443,0.4,+/-0.1
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",75,No telephone service available,"3,653","+/-1,359",1.1,+/-0.4
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",75.3,,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",75.5,OCCUPANTS PER ROOM,,,,
DP04,5001800US3800,"Congressional District (at Large) (118th Congress), North Dakota",76,Occupied housing units,"322,511","+/-3,883","322,511",(X)
