TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",0,SELECTED HOUSING CHARACTERISTICS,,,,
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",0.5,,,,,
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",0.8,HOUSING OCCUPANCY,,,,
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",1,Total housing units,"396,896","+/-3,521","396,896",(X)
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",2,Occupied housing units,"352,443","+/-4,629",88.8,+/-0.9
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",3,Vacant housing units,"44,453","+/-3,675",11.2,+/-0.9
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",3.3,,,,,
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",4,Homeowner vacancy rate,0.3,+/-0.3,(X),(X)
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",5,Rental vacancy rate,4.1,+/-1.7,(X),(X)
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",5.3,,,,,
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",5.5,UNITS IN STRUCTURE,,,,
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",6,Total housing units,"396,896","+/-3,521","396,896",(X)
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",7,"1-unit, detached","308,054","+/-5,754",77.6,+/-1.3
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",8,"1-unit, attached","9,572","+/-1,860",2.4,+/-0.5
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",9,2 units,"6,175","+/-1,715",1.6,+/-0.4
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",10,3 or 4 units,"12,446","+/-2,559",3.1,+/-0.6
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",11,5 to 9 units,"8,464","+/-1,688",2.1,+/-0.4
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",12,10 to 19 units,"9,823","+/-2,729",2.5,+/-0.7
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",13,20 or more units,"9,868","+/-1,946",2.5,+/-0.5
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",14,Mobile home,"30,984","+/-3,216",7.8,+/-0.8
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",15,"Boat, RV, van, etc.","1,510",+/-716,0.4,+/-0.2
DP04,5001800US1601,"Congressional District 1 (118th Congress), Idaho",15.3,,,,,
