TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",0.5,,,,,
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",0.8,HOUSEHOLDS BY TYPE,,,,
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",1,Total households,"242,763","+/-2,909","242,763",(X)
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",2,Married-couple household,"120,894","+/-4,209",49.8,+/-1.7
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",3,With children of the householder under 18 years,"47,029","+/-3,018",19.4,+/-1.3
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",4,Cohabiting couple household,"16,466","+/-2,080",6.8,+/-0.9
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",5,With children of the householder under 18 years,"4,295","+/-1,257",1.8,+/-0.5
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",6,"Male householder, no spouse/partner present","50,619","+/-3,233",20.9,+/-1.3
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",7,With children of the householder under 18 years,"4,525","+/-1,414",1.9,+/-0.6
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",8,Householder living alone,"39,050","+/-2,885",16.1,+/-1.2
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",9,65 years and over,"10,937","+/-1,348",4.5,+/-0.6
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",10,"Female householder, no spouse/partner present","54,784","+/-3,465",22.6,+/-1.4
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",11,With children of the householder under 18 years,"9,411","+/-1,961",3.9,+/-0.8
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",12,Householder living alone,"36,038","+/-3,124",14.8,+/-1.3
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",13,65 years and over,"16,091","+/-1,763",6.6,+/-0.7
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",13.3,,,,,
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",14,Households with one or more people under 18 years,"70,497","+/-3,441",29.0,+/-1.4
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",15,Households with one or more people 65 years and over,"72,497","+/-1,945",29.9,+/-0.8
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",15.3,,,,,
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",16,Average household size,2.33,+/-0.03,(X),(X)
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",17,Average family size,2.95,+/-0.06,(X),(X)
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",17.3,,,,,
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",17.5,RELATIONSHIP,,,,
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",18,Population in households,"565,909",*****,"565,909",(X)
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",19,Householder,"242,763","+/-2,909",42.9,+/-0.5
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",20,Spouse,"121,450","+/-4,321",21.5,+/-0.8
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",21,Unmarried partner,"15,895","+/-1,931",2.8,+/-0.3
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",22,Child,"150,884","+/-4,250",26.7,+/-0.8
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",23,Other relatives,"22,202","+/-2,834",3.9,+/-0.5
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",24,Other nonrelatives,"12,715","+/-2,399",2.2,+/-0.4
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",24.3,,,,,
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",24.5,MARITAL STATUS,,,,
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",25,Males 15 years and over,"240,718","+/-2,646","240,718",(X)
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",26,Never married,"75,056","+/-4,355",31.2,+/-1.7
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",27,"Now married, except separated","127,439","+/-4,555",52.9,+/-1.9
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",28,Separated,"3,461",+/-966,1.4,+/-0.4
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",29,Widowed,"7,004","+/-1,283",2.9,+/-0.5
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",30,Divorced,"27,758","+/-2,547",11.5,+/-1.1
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",30.3,,,,,
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",31,Females 15 years and over,"230,508","+/-2,167","230,508",(X)
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",32,Never married,"54,351","+/-3,241",23.6,+/-1.3
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",33,"Now married, except separated","126,214","+/-4,590",54.8,+/-2.0
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",34,Separated,"3,075",+/-925,1.3,+/-0.4
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",35,Widowed,"16,571","+/-1,912",7.2,+/-0.8
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",36,Divorced,"30,297","+/-2,940",13.1,+/-1.3
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",36.3,,,,,
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",36.5,FERTILITY,,,,
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",37,Number of women 15 to 50 years old who had a birth in the past 12 months,"7,185","+/-1,390","7,185",(X)
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",38,"Unmarried women (widowed, divorced, and never married)","1,466",+/-638,20.4,+/-8.8
DP02,5001800US5600,"Congressional District (at Large) (118th Congress), Wyoming",39,"Per 1,000 unmarried women",24,+/-10,(X),(X)
