TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US2401,"Congressional District 1 (118th Congress), Maryland",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,5001800US2401,"Congressional District 1 (118th Congress), Maryland",0.5,,,,,
DP02,5001800US2401,"Congressional District 1 (118th Congress), Maryland",0.8,HOUSEHOLDS BY TYPE,,,,
DP02,5001800US2401,"Congressional District 1 (118th Congress), Maryland",1,Total households,"304,917","+/-3,566","304,917",(X)
DP02,5001800US2401,"Congressional District 1 (118th Congress), Maryland",2,Married-couple household,"158,294","+/-4,377",51.9,+/-1.3
DP02,5001800US2401,"Congressional District 1 (118th Congress), Maryland",3,With children of the householder under 18 years,"52,414","+/-3,350",17.2,+/-1.0
DP02,5001800US2401,"Congressional District 1 (118th Congress), Maryland",4,Cohabiting couple household,"20,253","+/-2,820",6.6,+/-0.9
DP02,5001800US2401,"Congressional District 1 (118th Congress), Maryland",5,With children of the householder under 18 years,"5,944","+/-1,246",1.9,+/-0.4
DP02,5001800US2401,"Congressional District 1 (118th Congress), Maryland",6,"Male householder, no spouse/partner present","48,097","+/-3,327",15.8,+/-1.1
DP02,5001800US2401,"Congressional District 1 (118th Congress), Maryland",7,With children of the householder under 18 years,"3,778",+/-973,1.2,+/-0.3
DP02,5001800US2401,"Congressional District 1 (118th Congress), Maryland",8,Householder living alone,"35,050","+/-2,946",11.5,+/-0.9
DP02,5001800US2401,"Congressional District 1 (118th Congress), Maryland",9,65 years and over,"11,855","+/-1,539",3.9,+/-0.5
DP02,5001800US2401,"Congressional District 1 (118th Congress), Maryland",10,"Female householder, no spouse/partner present","78,273","+/-3,114",25.7,+/-1.0
DP02,5001800US2401,"Congressional District 1 (118th Congress), Maryland",11,With children of the householder under 18 years,"14,576","+/-1,887",4.8,+/-0.6
