TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP03,5001800US0501,"Congressional District 1 (118th Congress), Arkansas",0,SELECTED ECONOMIC CHARACTERISTICS,,,,
DP03,5001800US0501,"Congressional District 1 (118th Congress), Arkansas",0.5,,,,,
DP03,5001800US0501,"Congressional District 1 (118th Congress), Arkansas",0.8,EMPLOYMENT STATUS,,,,
DP03,5001800US0501,"Congressional District 1 (118th Congress), Arkansas",1,Population 16 years and over,"597,622","+/-4,678","597,622",(X)
DP03,5001800US0501,"Congressional District 1 (118th Congress), Arkansas",2,In labor force,"331,249","+/-6,907",55.4,+/-1.2
DP03,5001800US0501,"Congressional District 1 (118th Congress), Arkansas",3,Civilian labor force,"328,932","+/-6,902",55.0,+/-1.2
DP03,5001800US0501,"Congressional District 1 (118th Congress), Arkansas",4,Employed,"303,635","+/-7,253",50.8,+/-1.2
DP03,5001800US0501,"Congressional District 1 (118th Congress), Arkansas",5,Unemployed,"25,297","+/-3,323",4.2,+/-0.6
DP03,5001800US0501,"Congressional District 1 (118th Congress), Arkansas",6,Armed Forces,"2,317",+/-876,0.4,+/-0.1
DP03,5001800US0501,"Congressional District 1 (118th Congress), Arkansas",7,Not in labor force,"266,373","+/-7,851",44.6,+/-1.2
DP03,5001800US0501,"Congressional District 1 (118th Congress), Arkansas",7.3,,,,,
DP03,5001800US0501,"Congressional District 1 (118th Congress), Arkansas",8,Civilian labor force,"328,932","+/-6,902","328,932",(X)
DP03,5001800US0501,"Congressional District 1 (118th Congress), Arkansas",9,Unemployment Rate,(X),(X),7.7,+/-1.0
DP03,5001800US0501,"Congressional District 1 (118th Congress), Arkansas",9.3,,,,,
DP03,5001800US0501,"Congressional District 1 (118th Congress), Arkansas",10,Females 16 years and over,"305,599","+/-2,982","305,599",(X)
DP03,5001800US0501,"Congressional District 1 (118th Congress), Arkansas",11,In labor force,"162,432","+/-4,508",53.2,+/-1.5
DP03,5001800US0501,"Congressional District 1 (118th Congress), Arkansas",12,Civilian labor force,"162,085","+/-4,490",53.0,+/-1.5
DP03,5001800US0501,"Congressional District 1 (118th Congress), Arkansas",13,Employed,"150,888","+/-4,675",49.4,+/-1.5
DP03,5001800US0501,"Congressional District 1 (118th Congress), Arkansas",13.3,,,,,
