TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",0,SELECTED HOUSING CHARACTERISTICS,,,,
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",0.5,,,,,
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",0.8,HOUSING OCCUPANCY,,,,
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",1,Total housing units,"400,688",+/-380,"400,688",(X)
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",2,Occupied housing units,"356,887","+/-3,371",89.1,+/-0.8
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",3,Vacant housing units,"43,801","+/-3,402",10.9,+/-0.8
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",3.3,,,,,
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",4,Homeowner vacancy rate,0.7,+/-0.3,(X),(X)
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",5,Rental vacancy rate,5.0,+/-1.1,(X),(X)
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",5.3,,,,,
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",5.5,UNITS IN STRUCTURE,,,,
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",6,Total housing units,"400,688",+/-380,"400,688",(X)
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",7,"1-unit, detached","275,249","+/-4,116",68.7,+/-1.0
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",8,"1-unit, attached","16,375","+/-2,353",4.1,+/-0.6
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",9,2 units,"6,040","+/-1,264",1.5,+/-0.3
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",10,3 or 4 units,"12,641","+/-1,839",3.2,+/-0.5
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",11,5 to 9 units,"13,538","+/-1,933",3.4,+/-0.5
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",12,10 to 19 units,"15,945","+/-2,252",4.0,+/-0.6
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",13,20 or more units,"30,213","+/-2,508",7.5,+/-0.6
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",14,Mobile home,"29,858","+/-2,449",7.5,+/-0.6
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",15,"Boat, RV, van, etc.",829,+/-489,0.2,+/-0.1
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",15.3,,,,,
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",15.5,YEAR STRUCTURE BUILT,,,,
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",16,Total housing units,"400,688",+/-380,"400,688",(X)
DP04,5001800US4600,"Congressional District (at Large) (118th Congress), South Dakota",17,Built 2020 or later,"2,727",+/-847,0.7,+/-0.2
