TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",0.5,,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",0.8,HOUSEHOLDS BY TYPE,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",1,Total households,"322,535","+/-3,014","322,535",(X)
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",2,Married-couple household,"158,744","+/-4,622",49.2,+/-1.3
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",3,With children of the householder under 18 years,"60,302","+/-3,169",18.7,+/-0.9
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",4,Cohabiting couple household,"26,795","+/-2,841",8.3,+/-0.9
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",5,With children of the householder under 18 years,"7,505","+/-1,453",2.3,+/-0.5
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",6,"Male householder, no spouse/partner present","59,347","+/-3,246",18.4,+/-1.0
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",7,With children of the householder under 18 years,"4,521",+/-966,1.4,+/-0.3
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",8,Householder living alone,"45,619","+/-3,089",14.1,+/-1.0
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",9,65 years and over,"13,555","+/-1,466",4.2,+/-0.5
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",10,"Female householder, no spouse/partner present","77,649","+/-3,543",24.1,+/-1.1
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",11,With children of the householder under 18 years,"12,417","+/-1,920",3.8,+/-0.6
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",12,Householder living alone,"50,274","+/-2,921",15.6,+/-0.9
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",13,65 years and over,"25,013","+/-1,775",7.8,+/-0.6
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",13.3,,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",14,Households with one or more people under 18 years,"90,335","+/-3,671",28.0,+/-1.1
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",15,Households with one or more people 65 years and over,"98,675","+/-2,133",30.6,+/-0.6
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",15.3,,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",16,Average household size,2.39,+/-0.02,(X),(X)
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",17,Average family size,2.99,+/-0.05,(X),(X)
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",17.3,,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",17.5,RELATIONSHIP,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",18,Population in households,"771,888","+/-2,554","771,888",(X)
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",19,Householder,"322,535","+/-3,014",41.8,+/-0.4
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",20,Spouse,"158,860","+/-4,506",20.6,+/-0.6
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",21,Unmarried partner,"26,524","+/-2,505",3.4,+/-0.3
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",22,Child,"211,583","+/-5,556",27.4,+/-0.7
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",23,Other relatives,"26,547","+/-3,671",3.4,+/-0.5
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",24,Other nonrelatives,"25,839","+/-3,780",3.3,+/-0.5
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",24.3,,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",24.5,MARITAL STATUS,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",25,Males 15 years and over,"324,235","+/-2,342","324,235",(X)
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",26,Never married,"113,756","+/-4,161",35.1,+/-1.2
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",27,"Now married, except separated","165,726","+/-4,708",51.1,+/-1.5
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",28,Separated,"2,638",+/-753,0.8,+/-0.2
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",29,Widowed,"8,313","+/-1,255",2.6,+/-0.4
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",30,Divorced,"33,802","+/-2,612",10.4,+/-0.8
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",30.3,,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",31,Females 15 years and over,"323,843","+/-2,278","323,843",(X)
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",32,Never married,"93,066","+/-3,340",28.7,+/-1.0
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",33,"Now married, except separated","163,453","+/-5,124",50.5,+/-1.5
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",34,Separated,"4,231","+/-1,117",1.3,+/-0.3
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",35,Widowed,"25,490","+/-1,962",7.9,+/-0.6
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",36,Divorced,"37,603","+/-2,986",11.6,+/-0.9
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",36.3,,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",36.5,FERTILITY,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",37,Number of women 15 to 50 years old who had a birth in the past 12 months,"7,681","+/-1,476","7,681",(X)
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",38,"Unmarried women (widowed, divorced, and never married)","2,711",+/-842,35.3,+/-8.6
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",39,"Per 1,000 unmarried women",28,+/-9,(X),(X)
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",40,"Per 1,000 women 15 to 50 years old",43,+/-8,(X),(X)
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",41,"Per 1,000 women 15 to 19 years old",0,+/-5,(X),(X)
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",42,"Per 1,000 women 20 to 34 years old",82,+/-16,(X),(X)
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",43,"Per 1,000 women 35 to 50 years old",18,+/-8,(X),(X)
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",43.3,,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",43.5,GRANDPARENTS,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",44,Number of grandparents living with own grandchildren under 18 years,"9,022","+/-1,652","9,022",(X)
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",45,Grandparents responsible for grandchildren,"3,822","+/-1,143",42.4,+/-9.2
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",45.9,Years responsible for grandchildren,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",46,Less than 1 year,499,+/-351,5.5,+/-4.0
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",47,1 or 2 years,896,+/-540,9.9,+/-5.7
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",48,3 or 4 years,736,+/-540,8.2,+/-5.9
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",49,5 or more years,"1,691",+/-761,18.7,+/-7.1
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",49.3,,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",50,Number of grandparents responsible for own grandchildren under 18 years,"3,822","+/-1,143","3,822",(X)
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",51,Who are female,"2,090",+/-634,54.7,+/-6.3
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",52,Who are married,"2,971","+/-1,065",77.7,+/-10.1
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",52.3,,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",52.5,SCHOOL ENROLLMENT,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",53,Population 3 years and over enrolled in school,"197,586","+/-3,721","197,586",(X)
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",54,"Nursery school, preschool","12,418","+/-1,663",6.3,+/-0.8
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",55,Kindergarten,"12,918","+/-1,978",6.5,+/-1.0
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",56,Elementary school (grades 1-8),"78,618","+/-3,091",39.8,+/-1.5
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",57,High school (grades 9-12),"39,570","+/-2,091",20.0,+/-1.0
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",58,College or graduate school,"54,062","+/-3,145",27.4,+/-1.3
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",58.3,,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",58.5,EDUCATIONAL ATTAINMENT,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",59,Population 25 years and over,"533,458","+/-2,674","533,458",(X)
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",60,Less than 9th grade,"11,462","+/-1,693",2.1,+/-0.3
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",61,"9th to 12th grade, no diploma","18,910","+/-1,822",3.5,+/-0.3
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",62,High school graduate (includes equivalency),"157,247","+/-4,713",29.5,+/-0.9
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",63,"Some college, no degree","113,977","+/-4,316",21.4,+/-0.8
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",64,Associate's degree,"62,123","+/-4,059",11.6,+/-0.8
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",65,Bachelor's degree,"110,283","+/-4,787",20.7,+/-0.9
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",66,Graduate or professional degree,"59,456","+/-3,615",11.1,+/-0.7
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",66.3,,,,,
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",67,High school graduate or higher,"503,086","+/-3,672",94.3,+/-0.5
DP02,5001800US1901,"Congressional District 1 (118th Congress), Iowa",68,Bachelor's degree or higher,"169,739","+/-5,881",31.8,+/-1.1
